category,price,discount,views,cart_adds,rating,device,purchased
Electronics,98.12,0.2,3,1,3.1,Desktop,0
Beauty,322.54,0.05,2,0,3.3,Mobile,0
Home,101.42,0.15,2,0,3.0,Mobile,0
Electronics,829.14,0.14,5,4,3.6,Tablet,0
Home,788.89,0.33,1,0,2.9,Mobile,0
Books,686.62,0.34,2,1,4.9,Mobile,1
Books,210.63,0.04,3,0,3.9,Mobile,0
Home,904.21,0.04,1,0,3.9,Desktop,0
Books,355.85,0.12,1,1,3.8,Tablet,1
Clothing,859.78,0.23,3,3,4.2,Desktop,0
Books,693.98,0.39,2,1,2.9,Mobile,0
Beauty,551.43,0.37,4,0,4.4,Tablet,1
Electronics,507.63,0.43,4,2,4.4,Mobile,1
Books,629.62,0.07,2,0,4.1,Mobile,1
Electronics,173.1,0.47,4,1,4.9,Mobile,1
Beauty,831.8,0.29,2,0,4.9,Desktop,0
Clothing,763.23,0.26,0,0,4.3,Tablet,0
Electronics,956.88,0.11,2,0,3.4,Desktop,0
Beauty,573.59,0.49,1,0,4.7,Tablet,1
Beauty,594.48,0.04,3,0,2.9,Desktop,0
Clothing,89.74,0.3,3,1,3.4,Mobile,1
Beauty,751.74,0.0,2,0,4.0,Desktop,0
Electronics,976.53,0.12,2,0,3.0,Mobile,0
Beauty,601.83,0.4,3,2,3.3,Desktop,1
Beauty,383.56,0.48,4,0,4.4,Tablet,0
Electronics,436.18,0.45,4,1,5.0,Tablet,0
Beauty,539.66,0.23,2,0,4.7,Desktop,0
Clothing,889.78,0.49,1,0,4.2,Tablet,0
Home,408.44,0.31,3,1,3.9,Mobile,0
Clothing,907.0,0.41,3,0,2.7,Tablet,0
Books,955.7,0.16,2,1,4.2,Mobile,0
Electronics,458.41,0.17,4,2,4.4,Desktop,1
Beauty,708.81,0.14,2,0,3.0,Tablet,0
Books,93.49,0.18,4,2,4.3,Tablet,1
Home,509.04,0.41,5,2,4.0,Tablet,1
Home,504.55,0.29,5,0,3.7,Tablet,0
Books,192.98,0.08,4,0,2.5,Tablet,0
Home,334.64,0.29,4,1,4.0,Tablet,0
Clothing,672.02,0.14,3,2,3.9,Desktop,0
Home,49.5,0.24,4,1,2.8,Tablet,1
Clothing,313.48,0.37,4,0,3.5,Desktop,0
Beauty,34.56,0.18,3,1,4.3,Tablet,0
Books,839.98,0.38,4,1,2.8,Mobile,0
Electronics,167.82,0.39,4,2,2.8,Tablet,0
Home,740.24,0.19,5,1,4.4,Tablet,0
Beauty,259.96,0.43,2,1,3.1,Mobile,1
Beauty,703.44,0.02,4,2,4.2,Tablet,0
Home,82.09,0.36,1,0,4.8,Tablet,0
Home,807.51,0.01,1,0,3.0,Desktop,0
Beauty,624.82,0.22,3,1,4.4,Desktop,0
Beauty,664.52,0.5,0,0,4.7,Tablet,0
Clothing,172.76,0.38,1,0,2.8,Tablet,0
Beauty,227.56,0.14,2,0,3.6,Desktop,0
Home,189.41,0.35,0,0,3.0,Mobile,0
Home,952.84,0.46,2,1,2.7,Desktop,0
Books,337.17,0.01,2,1,3.1,Desktop,0
Clothing,883.85,0.05,1,0,2.8,Desktop,0
Clothing,258.98,0.14,1,0,3.0,Tablet,0
Books,260.06,0.03,4,1,2.7,Tablet,1
Home,228.01,0.05,5,2,4.6,Tablet,1
Electronics,890.56,0.27,4,1,4.9,Tablet,1
Books,954.13,0.44,8,1,3.6,Mobile,0
Home,719.04,0.13,2,0,4.9,Mobile,0
Clothing,239.34,0.4,1,0,3.4,Mobile,0
Books,888.89,0.45,2,0,2.5,Tablet,0
Home,335.52,0.42,4,1,3.7,Mobile,0
Electronics,304.12,0.33,2,0,3.4,Mobile,0
Home,483.13,0.01,4,1,3.9,Desktop,0
Home,545.37,0.28,1,0,3.3,Desktop,1
Books,743.99,0.29,3,2,3.9,Tablet,0
Beauty,299.96,0.39,6,0,3.8,Tablet,1
Beauty,646.16,0.08,2,1,3.7,Desktop,0
Clothing,391.89,0.43,3,1,2.9,Mobile,1
Beauty,538.69,0.24,4,2,4.1,Tablet,0
Clothing,284.54,0.26,2,0,4.2,Tablet,1
Home,128.99,0.24,1,1,4.5,Mobile,1
Home,803.83,0.32,4,2,2.9,Mobile,0
Books,756.57,0.36,1,0,3.2,Desktop,0
Home,422.4,0.06,4,2,3.0,Mobile,1
Beauty,664.71,0.47,4,2,3.4,Mobile,1
Clothing,774.64,0.48,7,3,3.2,Desktop,0
Clothing,44.16,0.28,2,0,2.7,Tablet,0
Beauty,192.34,0.03,2,0,3.6,Tablet,1
Electronics,489.54,0.2,4,3,3.7,Desktop,0
Home,531.59,0.35,2,0,4.7,Mobile,1
Home,289.38,0.15,5,3,3.8,Desktop,1
Clothing,428.65,0.12,4,1,3.3,Desktop,1
Home,558.82,0.42,1,0,4.9,Desktop,0
Electronics,929.6,0.22,3,1,4.1,Tablet,0
Beauty,279.37,0.03,6,1,3.2,Tablet,0
Beauty,923.26,0.26,2,2,3.2,Tablet,1
Books,106.6,0.34,1,0,3.3,Tablet,1
Beauty,386.6,0.03,5,1,3.8,Mobile,0
Books,895.65,0.19,4,2,3.6,Tablet,0
Books,733.06,0.42,3,2,3.7,Tablet,1
Home,866.04,0.02,6,3,4.1,Desktop,0
Books,133.91,0.44,2,0,5.0,Desktop,0
Electronics,299.37,0.08,2,1,3.4,Desktop,0
Beauty,565.84,0.36,2,2,4.8,Tablet,1
Clothing,30.8,0.42,5,2,2.9,Desktop,0
Clothing,360.28,0.43,0,0,2.9,Desktop,0
Electronics,684.92,0.26,1,0,3.0,Tablet,0
Books,497.03,0.5,0,0,3.1,Desktop,0
Home,446.37,0.21,3,0,3.9,Mobile,0
Beauty,807.51,0.45,4,1,4.3,Mobile,0
Books,858.79,0.13,3,1,3.4,Tablet,0
Clothing,935.41,0.08,0,0,3.6,Mobile,0
Books,784.51,0.29,0,0,4.6,Desktop,0
Clothing,851.11,0.28,1,0,4.1,Mobile,0
Electronics,80.22,0.14,2,1,4.2,Tablet,0
Electronics,640.52,0.29,5,2,3.0,Tablet,0
Home,35.39,0.05,1,1,4.6,Desktop,0
Home,326.25,0.04,1,1,4.2,Desktop,0
Books,958.32,0.03,2,1,3.3,Tablet,0
Beauty,387.93,0.11,4,0,4.4,Desktop,0
Home,323.57,0.16,6,0,4.1,Tablet,0
Home,502.48,0.29,3,0,3.8,Desktop,0
Home,58.2,0.25,3,2,3.0,Tablet,0
Beauty,540.98,0.44,2,0,3.6,Desktop,0
Books,938.64,0.04,4,0,4.3,Mobile,0
Beauty,583.2,0.08,2,2,3.8,Tablet,0
Clothing,387.09,0.31,3,0,2.6,Tablet,1
Clothing,683.67,0.31,5,2,4.9,Tablet,1
Beauty,448.66,0.27,8,1,2.9,Mobile,1
Beauty,657.73,0.4,4,1,3.8,Desktop,1
Books,999.25,0.33,4,1,4.3,Desktop,0
Electronics,999.3,0.29,3,0,4.2,Tablet,0
Beauty,693.61,0.1,1,0,4.4,Mobile,0
Beauty,218.24,0.17,1,0,3.7,Desktop,0
Home,222.97,0.46,2,2,3.0,Tablet,1
Clothing,886.17,0.38,1,1,3.6,Desktop,0
Books,661.77,0.49,6,1,3.7,Tablet,1
Home,484.48,0.49,4,0,3.4,Desktop,0
Home,93.3,0.12,3,0,3.3,Mobile,0
Books,168.4,0.04,4,2,3.0,Tablet,0
Home,361.82,0.45,3,0,2.6,Tablet,0
Electronics,483.77,0.46,2,0,4.5,Desktop,0
Beauty,293.31,0.09,4,2,3.8,Mobile,1
Home,196.83,0.07,2,1,3.8,Tablet,1
Electronics,900.88,0.2,4,3,4.0,Desktop,0
Books,863.71,0.43,2,0,3.5,Desktop,0
Electronics,129.26,0.09,5,1,4.2,Desktop,1
Beauty,953.79,0.42,3,1,3.6,Tablet,0
Books,981.78,0.47,5,2,3.2,Desktop,0
Books,309.82,0.33,2,1,4.6,Desktop,1
Beauty,125.82,0.23,0,0,3.5,Mobile,0
Home,825.35,0.46,2,1,3.6,Tablet,0
Clothing,130.86,0.03,5,1,3.7,Tablet,0
Electronics,712.65,0.19,3,2,4.2,Tablet,1
Electronics,85.3,0.49,2,1,4.0,Mobile,1
Beauty,371.74,0.16,3,1,3.6,Tablet,1
Clothing,763.15,0.18,2,2,4.3,Desktop,1
Clothing,520.93,0.16,2,0,2.5,Mobile,0
Electronics,649.37,0.45,3,1,4.0,Tablet,0
Books,298.46,0.31,1,0,4.4,Mobile,0
Electronics,558.46,0.18,2,2,2.7,Mobile,0
Home,543.37,0.16,5,3,3.8,Desktop,0
Books,936.89,0.09,6,0,3.2,Tablet,0
Books,353.05,0.24,2,1,3.6,Desktop,1
Home,395.39,0.12,1,0,4.5,Tablet,0
Beauty,717.55,0.37,5,2,4.1,Desktop,0
Home,358.87,0.22,1,0,3.4,Desktop,0
Electronics,107.64,0.08,4,1,4.8,Tablet,1
Books,691.78,0.05,2,1,4.8,Tablet,1
Books,149.13,0.37,4,0,3.3,Tablet,1
Electronics,366.01,0.04,4,1,3.4,Desktop,1
Clothing,67.83,0.3,5,1,4.3,Desktop,0
Beauty,717.29,0.41,2,1,4.9,Tablet,1
Electronics,283.13,0.08,5,0,5.0,Mobile,0
Books,504.62,0.26,3,0,4.3,Mobile,1
Beauty,697.28,0.16,5,1,2.7,Mobile,0
Beauty,751.23,0.15,6,3,3.0,Tablet,0
Home,11.36,0.08,2,2,4.4,Mobile,1
Books,484.68,0.37,3,1,2.6,Desktop,1
Home,345.28,0.45,4,1,3.3,Desktop,1
Beauty,31.68,0.07,3,1,2.8,Mobile,0
Books,608.36,0.25,1,1,2.7,Mobile,0
Electronics,317.13,0.1,2,1,3.9,Tablet,0
Home,895.99,0.45,4,1,2.8,Desktop,0
Home,714.65,0.29,2,1,2.7,Mobile,0
Clothing,169.41,0.21,4,2,2.7,Desktop,1
Home,505.42,0.25,6,2,4.9,Mobile,1
Books,637.72,0.25,7,1,4.3,Desktop,0
Home,434.55,0.03,5,3,3.5,Tablet,0
Books,617.9,0.47,4,2,3.8,Mobile,0
Home,805.67,0.09,5,1,4.7,Mobile,1
Books,237.14,0.32,1,0,4.0,Desktop,0
Books,645.32,0.2,4,1,4.4,Mobile,1
Clothing,387.45,0.07,1,0,3.0,Desktop,0
Home,912.47,0.49,2,0,4.3,Mobile,0
Electronics,30.77,0.24,4,3,4.8,Tablet,1
Beauty,150.74,0.43,4,0,2.6,Tablet,0
Clothing,833.98,0.18,6,3,4.1,Mobile,1
Books,184.29,0.19,4,2,4.7,Mobile,0
Beauty,288.77,0.4,5,2,3.5,Mobile,1
Beauty,336.65,0.22,1,1,3.9,Tablet,0
Clothing,866.43,0.26,2,1,3.4,Desktop,1
Beauty,767.4,0.33,2,1,2.8,Mobile,0
Home,905.39,0.32,1,1,4.7,Mobile,1
Beauty,835.42,0.39,4,2,3.8,Desktop,1
Home,988.29,0.41,7,2,3.5,Tablet,0
Electronics,700.78,0.06,5,1,2.8,Mobile,0
Electronics,611.02,0.11,5,0,3.9,Mobile,0
Clothing,923.55,0.07,2,0,2.9,Tablet,0
Clothing,830.11,0.04,2,1,2.8,Desktop,0
Beauty,983.5,0.15,2,1,4.8,Desktop,0
Books,348.22,0.34,1,0,3.6,Mobile,0
Beauty,66.48,0.23,3,0,3.2,Tablet,0
Beauty,847.73,0.16,3,0,4.7,Tablet,0
Beauty,770.32,0.24,4,1,2.8,Mobile,0
Books,333.48,0.33,4,1,3.7,Tablet,1
Beauty,447.58,0.49,3,1,4.6,Desktop,1
Electronics,98.33,0.33,3,1,3.3,Tablet,1
Home,326.69,0.1,3,0,4.7,Desktop,0
Clothing,968.91,0.33,3,1,3.5,Desktop,0
Clothing,465.88,0.44,3,1,4.2,Mobile,0
Electronics,204.21,0.03,4,1,4.6,Desktop,1
Beauty,237.33,0.05,6,3,4.5,Tablet,1
Home,455.24,0.45,3,3,2.7,Desktop,0
Clothing,880.66,0.13,0,0,3.8,Mobile,0
Clothing,874.53,0.37,5,4,3.8,Tablet,0
Books,667.77,0.46,2,0,3.4,Desktop,1
Home,665.57,0.04,1,1,4.1,Mobile,0
Electronics,27.51,0.29,2,1,4.8,Desktop,1
Clothing,953.62,0.12,1,1,3.4,Desktop,1
Clothing,153.44,0.3,3,1,2.8,Mobile,1
Home,17.96,0.3,7,2,3.1,Tablet,0
Clothing,764.77,0.04,4,2,3.7,Tablet,0
Home,411.38,0.12,5,0,3.1,Desktop,0
Home,367.37,0.25,3,0,4.9,Desktop,0
Clothing,98.13,0.14,3,1,4.8,Mobile,0
Home,686.17,0.42,2,2,3.4,Mobile,0
Home,337.51,0.18,1,0,4.6,Mobile,1
Books,524.15,0.21,4,0,4.4,Mobile,1
Electronics,194.24,0.06,1,0,4.9,Mobile,0
Home,379.88,0.04,4,1,2.8,Desktop,1
Electronics,575.08,0.24,6,1,4.3,Desktop,0
Beauty,693.77,0.19,5,1,4.8,Desktop,1
Home,775.89,0.22,4,1,2.7,Desktop,1
Home,517.74,0.0,4,1,3.6,Desktop,1
Books,181.07,0.38,3,1,3.5,Mobile,1
Clothing,217.06,0.43,6,1,3.7,Mobile,0
Electronics,907.12,0.09,2,0,3.2,Mobile,0
Beauty,355.36,0.22,1,1,4.6,Tablet,1
Books,149.18,0.05,4,1,4.3,Mobile,1
Clothing,62.3,0.08,3,1,3.0,Desktop,0
Beauty,174.75,0.29,3,2,4.2,Mobile,0
Books,708.98,0.41,2,0,4.5,Tablet,0
Beauty,6.59,0.19,3,1,4.2,Desktop,1
Beauty,866.09,0.26,4,4,4.7,Tablet,0
Books,702.86,0.1,2,1,4.0,Desktop,0
Home,300.31,0.5,5,1,4.0,Tablet,0
Clothing,919.08,0.19,4,1,3.6,Mobile,0
Beauty,94.13,0.44,5,2,2.5,Tablet,0
Beauty,307.53,0.47,2,1,3.8,Tablet,1
Home,19.76,0.45,2,0,2.9,Tablet,1
Beauty,693.75,0.41,3,0,3.2,Mobile,0
Electronics,620.04,0.19,3,0,2.6,Mobile,0
Electronics,721.13,0.28,3,0,4.8,Desktop,0
Electronics,43.12,0.02,4,0,2.8,Tablet,0
Books,79.94,0.32,7,1,3.2,Mobile,0
Beauty,795.92,0.31,5,3,2.9,Desktop,0
Electronics,926.78,0.17,6,3,3.2,Desktop,1
Books,565.3,0.36,1,0,3.3,Mobile,0
Beauty,549.68,0.33,2,1,2.6,Mobile,1
Electronics,348.61,0.3,4,2,2.7,Tablet,0
Home,160.77,0.32,2,0,3.3,Mobile,0
Beauty,128.58,0.47,3,2,4.5,Tablet,1
Books,132.9,0.13,6,5,3.7,Mobile,0
Electronics,976.1,0.18,1,1,4.7,Mobile,1
Books,918.75,0.06,6,1,2.7,Mobile,0
Beauty,17.04,0.35,4,0,4.7,Mobile,1
Beauty,776.67,0.32,2,1,4.5,Tablet,1
Electronics,262.76,0.42,1,1,3.9,Mobile,0
Clothing,149.29,0.02,3,0,4.3,Desktop,0
Clothing,585.92,0.03,2,0,3.8,Tablet,0
Beauty,18.27,0.5,2,1,2.8,Tablet,1
Electronics,516.68,0.4,4,2,4.9,Desktop,1
Books,649.53,0.35,3,0,4.5,Desktop,1
Electronics,194.8,0.25,2,1,3.3,Tablet,0
Beauty,682.7,0.11,4,0,2.7,Tablet,0
Electronics,624.34,0.16,4,1,2.8,Mobile,0
Beauty,868.25,0.25,5,3,4.1,Tablet,0
Home,933.96,0.16,4,2,4.4,Tablet,1
Books,26.53,0.3,3,1,4.3,Tablet,1
Clothing,584.81,0.35,3,3,4.8,Tablet,1
Beauty,851.85,0.34,3,0,4.1,Desktop,0
Beauty,726.79,0.1,1,0,3.5,Mobile,0
Electronics,16.21,0.18,4,0,4.5,Desktop,0
Electronics,540.27,0.12,1,0,3.8,Desktop,0
Books,932.33,0.44,2,1,4.9,Desktop,0
Clothing,191.38,0.32,2,1,4.0,Tablet,1
Home,279.84,0.36,5,0,3.1,Tablet,0
Home,333.25,0.09,3,1,3.5,Desktop,1
Electronics,799.32,0.05,2,2,4.5,Desktop,0
Clothing,489.41,0.4,4,3,3.4,Desktop,1
Home,464.3,0.33,2,1,4.9,Desktop,0
Home,660.66,0.34,0,0,2.6,Tablet,1
Books,634.37,0.28,6,1,4.2,Mobile,0
Beauty,567.2,0.07,1,0,4.9,Mobile,0
Beauty,293.8,0.23,4,1,4.6,Tablet,0
Books,558.39,0.32,4,2,2.7,Desktop,0
Home,391.44,0.42,0,0,3.8,Desktop,1
Home,47.85,0.42,4,2,4.3,Desktop,0
Clothing,98.85,0.26,7,3,4.3,Desktop,1
Electronics,143.94,0.11,2,0,2.7,Desktop,0
Beauty,302.84,0.11,5,1,3.2,Tablet,0
Beauty,314.2,0.1,1,1,3.8,Mobile,0
Books,905.15,0.05,4,2,4.2,Mobile,0
Books,637.45,0.33,5,3,2.5,Tablet,1
Beauty,430.02,0.01,1,1,3.9,Desktop,0
Beauty,260.41,0.01,2,0,4.3,Tablet,0
Beauty,249.53,0.29,6,2,4.7,Desktop,1
Books,270.49,0.1,3,1,2.9,Desktop,0
Home,64.11,0.42,2,0,3.0,Tablet,0
Home,105.41,0.49,2,1,3.9,Desktop,0
Books,618.97,0.4,5,1,4.0,Tablet,0
Beauty,228.07,0.29,7,2,4.6,Desktop,1
Clothing,284.37,0.06,4,1,2.8,Tablet,1
Electronics,609.44,0.11,3,1,2.6,Tablet,1
Home,473.04,0.21,2,1,3.0,Desktop,0
Books,22.46,0.32,3,0,4.0,Mobile,0
Beauty,896.0,0.43,6,0,4.6,Desktop,0
Beauty,340.35,0.26,1,1,3.2,Tablet,1
Beauty,51.23,0.01,1,0,4.6,Mobile,1
Electronics,829.52,0.43,5,1,2.7,Desktop,1
Clothing,881.08,0.12,4,3,4.6,Tablet,0
Home,722.46,0.04,4,1,2.5,Mobile,0
Beauty,751.48,0.18,5,3,3.8,Desktop,0
Beauty,354.56,0.45,1,1,2.7,Desktop,0
Electronics,292.14,0.26,2,1,2.9,Mobile,0
Beauty,347.12,0.21,4,0,3.4,Tablet,0
Beauty,775.85,0.38,5,3,2.6,Desktop,0
Books,495.75,0.22,3,1,3.5,Mobile,1
Beauty,238.47,0.22,4,1,4.3,Tablet,0
Beauty,109.41,0.01,3,3,3.2,Desktop,0
Beauty,479.28,0.5,3,0,4.8,Mobile,1
Home,546.06,0.45,1,0,3.8,Desktop,0
Beauty,200.25,0.49,3,1,2.6,Mobile,0
Clothing,808.94,0.13,3,1,3.1,Mobile,0
Books,294.29,0.4,2,0,2.9,Mobile,1
Clothing,589.78,0.31,3,0,4.1,Mobile,1
Beauty,10.78,0.41,4,1,3.8,Desktop,0
Beauty,18.91,0.01,5,4,3.2,Mobile,0
Clothing,304.51,0.28,1,0,3.8,Tablet,0
Home,829.18,0.23,5,2,2.6,Tablet,0
Electronics,900.84,0.19,2,0,3.1,Desktop,0
Home,137.75,0.46,3,0,4.2,Desktop,0
Books,471.3,0.04,4,1,4.8,Tablet,1
Beauty,656.49,0.35,3,3,4.6,Tablet,0
Clothing,878.79,0.48,0,0,4.6,Mobile,0
Books,697.03,0.33,2,1,4.0,Mobile,1
Books,59.49,0.35,5,2,3.7,Tablet,0
Electronics,295.39,0.02,5,2,4.4,Tablet,1
Home,93.84,0.37,4,2,2.5,Desktop,0
Electronics,382.14,0.03,3,1,4.1,Desktop,0
Electronics,549.45,0.33,3,2,4.1,Mobile,0
Electronics,44.39,0.35,1,0,2.7,Desktop,1
Home,269.77,0.22,5,2,3.7,Mobile,0
Electronics,946.92,0.44,3,0,4.0,Mobile,0
Books,765.81,0.0,6,3,5.0,Mobile,1
Beauty,42.3,0.19,5,1,3.7,Tablet,0
Books,101.33,0.26,3,1,4.2,Mobile,0
Electronics,713.89,0.26,2,1,4.1,Tablet,0
Home,728.99,0.07,1,1,2.7,Mobile,0
Beauty,916.38,0.29,3,1,3.6,Mobile,0
Beauty,172.11,0.46,2,1,4.8,Desktop,1
Clothing,8.45,0.44,4,2,4.0,Desktop,1
Beauty,247.49,0.31,4,2,3.6,Mobile,1
Beauty,598.84,0.3,3,2,2.8,Tablet,1
Electronics,858.36,0.45,5,1,4.8,Desktop,0
Clothing,139.13,0.41,3,0,3.9,Mobile,1
Beauty,439.12,0.22,1,1,2.8,Desktop,1
Books,214.02,0.09,4,2,4.9,Tablet,0
Clothing,603.49,0.39,4,4,3.5,Mobile,0
Clothing,699.58,0.2,2,0,4.8,Mobile,0
Home,159.16,0.27,2,0,4.4,Desktop,0
Home,930.33,0.16,6,4,2.7,Desktop,0
Home,189.07,0.12,2,0,3.5,Mobile,0
Electronics,613.2,0.01,2,0,3.6,Mobile,0
Home,306.39,0.39,4,0,4.3,Mobile,1
Electronics,292.75,0.18,2,1,3.5,Desktop,1
Books,49.53,0.36,2,0,4.5,Mobile,1
Clothing,542.82,0.38,5,2,3.4,Mobile,1
Home,999.52,0.29,1,0,3.2,Mobile,0
Beauty,589.45,0.08,0,0,4.3,Tablet,1
Electronics,437.06,0.06,6,5,4.2,Mobile,0
Books,454.75,0.16,6,0,3.1,Mobile,1
Clothing,738.53,0.16,4,1,3.4,Desktop,0
Books,40.13,0.49,3,1,5.0,Tablet,1
Home,437.8,0.33,3,1,3.9,Desktop,1
Books,504.73,0.01,4,3,4.9,Mobile,0
Clothing,392.5,0.32,3,0,4.8,Tablet,1
Home,111.16,0.46,4,0,5.0,Desktop,0
Electronics,780.5,0.46,4,2,3.9,Mobile,1
Home,491.86,0.43,2,0,4.7,Mobile,1
Beauty,442.84,0.09,2,1,3.1,Tablet,0
Electronics,507.35,0.24,2,1,2.5,Tablet,1
Books,156.08,0.02,2,0,4.1,Mobile,0
Clothing,528.89,0.4,2,2,2.9,Mobile,0
Beauty,111.99,0.22,4,2,4.6,Tablet,1
Books,478.71,0.16,2,1,4.0,Mobile,0
Beauty,430.59,0.28,4,1,3.2,Mobile,0
Books,773.34,0.11,5,0,2.8,Mobile,0
Books,340.64,0.48,0,0,4.4,Tablet,1
Clothing,649.87,0.28,5,1,4.2,Mobile,1
Home,796.6,0.02,7,3,4.4,Tablet,0
Home,868.35,0.49,3,0,4.7,Mobile,0
Electronics,219.21,0.5,2,0,3.0,Tablet,0
Clothing,786.9,0.11,2,0,3.5,Tablet,0
Electronics,194.61,0.05,6,2,5.0,Tablet,0
Books,636.77,0.24,5,2,3.6,Mobile,1
Clothing,744.36,0.25,2,1,3.6,Desktop,0
Beauty,886.19,0.36,2,0,2.7,Tablet,0
Books,984.34,0.27,3,1,3.7,Tablet,0
Home,761.41,0.16,3,0,2.8,Mobile,0
Clothing,185.73,0.22,4,0,3.6,Mobile,0
Home,81.11,0.15,2,0,3.1,Tablet,0
Home,569.19,0.2,5,0,2.7,Desktop,1
Home,187.79,0.11,1,0,4.1,Tablet,0
Books,402.28,0.37,1,0,3.6,Tablet,0
Home,31.5,0.36,0,0,4.9,Tablet,0
Home,437.58,0.03,4,0,3.3,Mobile,0
Home,250.85,0.32,1,1,4.4,Desktop,0
Books,771.24,0.0,3,1,4.4,Mobile,1
Books,357.16,0.29,4,1,4.2,Mobile,1
Home,543.23,0.48,3,2,2.6,Tablet,1
Electronics,145.48,0.19,4,1,2.8,Mobile,0
Books,906.63,0.46,1,0,3.1,Desktop,0
Home,580.27,0.27,4,1,2.8,Tablet,0
Books,465.53,0.11,1,0,2.9,Mobile,0
Home,673.17,0.05,5,1,3.3,Tablet,0
Beauty,850.53,0.4,4,1,4.3,Mobile,0
Electronics,946.06,0.27,0,0,2.5,Desktop,0
Beauty,453.99,0.2,6,2,3.3,Desktop,0
Beauty,356.59,0.21,4,0,4.2,Desktop,0
Books,454.62,0.0,2,1,3.8,Mobile,0
Home,934.52,0.08,1,0,2.9,Tablet,0
Home,467.63,0.33,2,1,2.9,Mobile,0
Electronics,154.85,0.47,5,1,4.1,Desktop,0
Electronics,194.64,0.33,4,2,3.1,Desktop,1
Electronics,582.53,0.17,1,0,4.5,Mobile,0
Home,518.36,0.28,1,0,3.0,Tablet,0
Clothing,653.29,0.49,5,2,3.1,Desktop,0
Electronics,696.83,0.36,8,3,4.3,Desktop,1
Clothing,887.26,0.32,2,0,3.9,Mobile,0
Clothing,925.98,0.48,4,0,3.5,Desktop,0
Clothing,413.23,0.34,7,1,3.3,Tablet,1
Electronics,664.9,0.25,1,1,4.8,Desktop,0
Books,135.79,0.4,1,0,4.0,Mobile,0
Electronics,230.03,0.43,2,2,3.1,Mobile,1
Beauty,477.88,0.11,1,0,3.3,Desktop,0
Books,788.45,0.02,3,1,3.8,Mobile,1
Beauty,718.45,0.49,7,1,4.5,Desktop,0
Clothing,404.22,0.41,2,0,3.4,Mobile,1
Home,765.18,0.06,3,2,3.6,Mobile,0
Beauty,431.98,0.47,4,1,4.5,Tablet,0
Books,652.87,0.37,1,0,3.4,Mobile,0
Electronics,687.29,0.29,3,0,3.4,Mobile,0
Home,890.63,0.48,4,1,3.8,Tablet,0
Clothing,190.2,0.15,4,1,4.1,Tablet,0
Clothing,632.26,0.03,2,1,2.9,Desktop,1
Home,161.57,0.35,4,2,3.3,Mobile,1
Books,579.23,0.04,4,0,3.7,Tablet,0
Beauty,36.36,0.22,4,2,2.9,Desktop,0
Books,100.57,0.01,3,1,4.1,Mobile,1
Beauty,796.72,0.24,3,0,3.5,Tablet,0
Beauty,924.37,0.13,1,0,4.3,Tablet,0
Beauty,186.59,0.42,3,1,4.7,Tablet,0
Home,225.67,0.2,5,2,4.6,Tablet,1
Home,485.68,0.47,2,2,3.4,Tablet,0
Clothing,945.83,0.34,1,0,3.0,Tablet,0
Books,922.61,0.22,4,3,3.7,Tablet,0
Books,70.91,0.23,2,0,3.5,Desktop,0
Electronics,346.9,0.06,1,0,2.8,Desktop,0
Electronics,225.39,0.45,2,0,4.0,Mobile,1
Clothing,251.1,0.4,2,2,3.0,Tablet,1
Electronics,55.35,0.4,3,1,4.4,Desktop,0
Home,961.49,0.43,2,2,4.9,Mobile,0
Beauty,880.64,0.04,4,0,4.0,Tablet,0
Clothing,884.43,0.45,1,0,3.7,Desktop,0
Clothing,464.62,0.44,5,3,3.1,Mobile,0
Beauty,191.87,0.37,3,2,3.1,Tablet,1
Books,127.68,0.23,5,3,3.7,Tablet,0
Clothing,334.36,0.3,4,2,4.7,Tablet,0
Electronics,483.85,0.36,3,1,2.7,Mobile,0
Clothing,149.69,0.34,1,1,4.2,Tablet,1
Electronics,399.3,0.35,7,0,3.9,Tablet,0
Electronics,787.39,0.08,2,1,3.4,Tablet,1
Home,290.18,0.05,1,0,4.6,Mobile,0
Books,843.43,0.09,3,1,3.7,Desktop,1
Electronics,125.93,0.24,4,1,4.5,Tablet,0
Clothing,648.54,0.06,9,1,3.8,Mobile,0
Clothing,455.21,0.26,4,2,3.3,Tablet,0
Home,345.22,0.45,7,0,3.6,Mobile,1
Books,840.71,0.12,6,1,4.0,Mobile,0
Electronics,653.08,0.49,8,0,4.9,Tablet,0
Clothing,730.21,0.16,5,0,3.0,Mobile,0
Electronics,383.08,0.44,4,1,4.7,Mobile,1
Beauty,536.68,0.43,7,3,4.3,Mobile,0
Electronics,433.78,0.49,4,2,4.8,Desktop,1
Clothing,694.72,0.28,1,0,3.7,Mobile,0
Books,510.87,0.29,5,0,2.7,Desktop,0
Beauty,993.3,0.35,4,1,4.1,Tablet,0
Clothing,870.34,0.34,7,3,3.3,Mobile,1
Clothing,513.23,0.12,4,2,3.4,Desktop,0
Home,393.33,0.34,2,2,3.6,Mobile,0
Clothing,257.49,0.2,2,2,4.4,Mobile,1
Clothing,92.13,0.25,5,0,3.8,Desktop,0
Electronics,100.1,0.1,3,2,2.9,Tablet,0
Books,269.92,0.01,1,0,3.3,Desktop,0
Home,209.06,0.23,5,1,4.2,Mobile,0
Home,414.44,0.02,4,0,4.6,Mobile,1
Home,565.96,0.43,3,1,4.9,Tablet,1
